loanID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,is_bad
7539883,10000,10000,10000.0, 60 months,18.84,258.53,E,E2,Skilled Maintenance,5 years,RENT,35000.0,Verified,n,,,debt_consolidation,Debt consolidation,953xx,CA,38.89,0.0,Jun-2000,1.0,,78.0,11.0,1.0,5942,47.5,37.0,f,1
16955383,17625,17625,17600.0, 60 months,24.99,517.22,F,F4,Regional Training Manager,10+ years,MORTGAGE,60890.0,Source Verified,n,,  Borrower added on 10/07/13 > I am looking to payoff the inequity in a vehicle we have financed then sell the vehicle to Carmax to eliminate that loan. Also we will payoff all credit cards with the remaining funds. Once completed we will lower our out going expenses by $300 or more per month.<br>,debt_consolidation,Consolidate,338xx,FL,22.74,0.0,May-2000,2.0,53.0,,6.0,0.0,3573,85.1,13.0,f,0
54222589,14125,14125,14125.0, 36 months,21.7,537.26,E,E2,hbc,10+ years,MORTGAGE,65000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,301xx,GA,14.33,0.0,Nov-2004,3.0,,,14.0,0.0,8080,48.7,19.0,f,0
17583667,9500,9500,9500.0, 36 months,5.32,286.1,A,A1,Office Manager,10+ years,OWN,20000.0,Not Verified,n,,,credit_card,Credit card refinancing,816xx,CO,20.05,0.0,Dec-1993,0.0,,,8.0,0.0,9879,36.1,16.0,w,0
9525202,28000,28000,28000.0, 60 months,13.35,642.12,C,C2,Carpenter,10+ years,MORTGAGE,85000.0,Source Verified,n,,,credit_card,Credit card refinancing,553xx,MN,12.41,0.0,Jul-2001,0.0,,,8.0,0.0,34439,44.9,15.0,w,0
381586,9600,9600,9600.0, 36 months,9.67,308.28,B,B1,Associate Environmental Specialist,3 years,RENT,54800.0,Source Verified,n,,,credit_card,credit clean up,894xx,NV,17.74,2.0,Sep-1995,0.0,18.0,,8.0,0.0,14662,56.8,16.0,f,0
46756577,5000,5000,5000.0, 36 months,12.69,167.73,C,C2,Radiology Manager,9 years,RENT,75000.0,Verified,n,,,debt_consolidation,Debt consolidation,740xx,OK,23.76,1.0,Feb-2002,0.0,13.0,,13.0,0.0,4818,12.0,60.0,f,1
19753867,13900,13900,13900.0, 60 months,19.99,368.19,E,E1,Assistant Manangement,1 year,OWN,33200.0,Source Verified,n,,,debt_consolidation,Debt consolidation,475xx,IN,26.14,0.0,Oct-1992,0.0,40.0,,15.0,0.0,16604,82.2,23.0,f,1
64862997,16000,16000,16000.0, 36 months,10.99,523.75,B,B4,Office Services Supervisor,10+ years,OWN,47000.0,Source Verified,n,,,credit_card,Credit card refinancing,631xx,MO,18.69,0.0,Nov-1998,0.0,,,7.0,0.0,28245,70.6,15.0,w,0
24777236,5000,5000,5000.0, 36 months,11.53,164.96,B,B5,Credit Manager,8 years,RENT,67500.0,Source Verified,n,,,debt_consolidation,Debt consolidation,871xx,NM,25.18,0.0,Mar-1994,0.0,60.0,,13.0,0.0,4948,29.8,23.0,f,0
12707995,13500,13500,13500.0, 60 months,11.67,298.06,B,B4,Plumber,10+ years,MORTGAGE,78000.0,Not Verified,n,,,credit_card,Credit card refinancing,123xx,NY,15.23,1.0,Apr-1997,1.0,15.0,,7.0,0.0,10481,50.4,32.0,w,0
90844981,26000,26000,26000.0, 36 months,6.49,796.76,A,A2,Sr. Principal Consultant,10+ years,MORTGAGE,145000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,802xx,CO,16.48,0.0,Jul-1986,0.0,,,13.0,0.0,51264,33.5,24.0,w,0
73733712,6800,6800,6800.0, 60 months,18.39,174.13,E,E2,MCAAP,3 years,MORTGAGE,42000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,745xx,OK,21.86,0.0,Jan-1999,1.0,36.0,,8.0,0.0,2525,19.9,19.0,f,0
44171791,6000,6000,6000.0, 36 months,6.62,184.23,A,A2,WalMart,10+ years,RENT,34250.0,Not Verified,n,,,debt_consolidation,Debt consolidation,857xx,AZ,21.62,0.0,Oct-1995,0.0,,,18.0,0.0,7270,9.7,27.0,f,0
66573666,6000,6000,6000.0, 36 months,14.99,207.97,C,C5,server,1 year,RENT,24000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,381xx,TN,28.65,0.0,Aug-2010,0.0,,,15.0,0.0,6609,83.7,16.0,w,0
87973364,11400,11400,11400.0, 60 months,9.71,240.6,B,B1,itw signode,10+ years,OWN,55000.0,Verified,n,,,debt_consolidation,Debt consolidation,410xx,KY,5.98,0.0,May-1992,1.0,,,10.0,0.0,10569,15.8,48.0,w,0
23467996,12000,12000,12000.0, 60 months,13.98,279.1,C,C1,Supervisor,10+ years,RENT,45000.0,Source Verified,n,,,credit_card,Credit Card Refinance,967xx,HI,21.28,1.0,Jun-2002,0.0,10.0,,8.0,0.0,10872,41.3,15.0,f,0
80344768,10000,10000,9339.72, 36 months,11.12,327.96,B,B3,Jass  and  Associates,2 years,RENT,90000.0,Verified,n,,,home_improvement,Home Improvement,940xx,CA,0.53,0.0,Mar-2005,0.0,40.0,,7.0,0.0,1285,8.8,10.0,f,0
63053848,10000,10000,10000.0, 36 months,10.15,323.38,B,B2,Program Manager,10+ years,MORTGAGE,60000.0,Source Verified,n,,,credit_card,Credit card refinancing,917xx,CA,14.34,0.0,Feb-2005,1.0,,,10.0,0.0,10185,51.7,22.0,f,0
62151919,8000,8000,8000.0, 36 months,16.78,284.35,C,C5,,8 years,MORTGAGE,60000.0,Verified,n,,,small_business,Business,433xx,OH,6.36,0.0,Jan-1999,1.0,26.0,,6.0,0.0,10667,29.5,13.0,w,0
48662278,25275,25275,25275.0, 36 months,17.57,908.31,D,D4,President/owner,2 years,MORTGAGE,83200.0,Source Verified,n,,,debt_consolidation,Debt consolidation,339xx,FL,23.58,0.0,Mar-1998,0.0,79.0,64.0,14.0,1.0,10470,48.9,23.0,f,0
57471092,20175,20175,20175.0, 36 months,14.49,694.35,C,C4,Medical Assistant,10+ years,MORTGAGE,44876.0,Verified,n,,,debt_consolidation,Debt consolidation,436xx,OH,26.16,0.0,May-1989,0.0,,,10.0,0.0,17394,79.1,28.0,w,0
63250108,8500,8500,8500.0, 36 months,9.49,272.25,B,B2,service admin,5 years,RENT,50000.0,Source Verified,n,,,credit_card,Credit card refinancing,802xx,CO,19.16,0.0,Nov-1996,0.0,39.0,,13.0,0.0,18225,69.0,20.0,w,0
65984166,25000,25000,25000.0, 36 months,6.24,763.28,A,A2,Market Leader,1 year,MORTGAGE,100000.0,Not Verified,n,,,credit_card,Credit card refinancing,606xx,IL,9.42,0.0,Feb-2003,0.0,,,6.0,0.0,27748,49.7,21.0,w,0
60609091,10000,10000,9950.0, 60 months,18.55,256.94,E,E2,Librarian,10+ years,MORTGAGE,47500.0,Verified,n,,,home_improvement,Home improvement,741xx,OK,31.99,0.0,May-2004,0.0,30.0,,7.0,0.0,34464,101.4,18.0,f,0
78926123,12000,12000,11750.0, 60 months,11.99,266.88,B,B5,Us army,8 years,MORTGAGE,51600.0,Source Verified,n,,  Borrower added on 07/04/11 > I had some things come up this year that made me take out a loan and credit card.  If u look at my credit that is why there were so many inquires.  This is the best way for me to consolidate.  I have been employed by the army for 8 years and plan on being in 22 more. I care a lot about my credit and when I get this loan the credit card will be cancelled.<br/>,debt_consolidation,Debt free,308xx,GA,19.07,0.0,Sep-2003,0.0,,,7.0,0.0,2913,83.2,24.0,f,1
72640196,15000,15000,15000.0, 36 months,10.15,485.07,B,B2,Sales,1 year,RENT,75000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,802xx,CO,8.68,0.0,Oct-1998,0.0,48.0,,17.0,0.0,20973,38.8,31.0,w,1
54155673,15000,15000,15000.0, 36 months,12.49,501.74,B,B4,Assistant Director,9 years,MORTGAGE,150000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,117xx,NY,21.39,3.0,Apr-1993,5.0,5.0,,29.0,0.0,6728,38.0,62.0,w,0
31989128,7200,7200,7200.0, 36 months,12.49,240.84,B,B5,maintance manager,10+ years,MORTGAGE,40000.0,Source Verified,n,,,credit_card,Credit card refinancing,144xx,NY,15.72,0.0,Jan-1999,1.0,82.0,82.0,7.0,1.0,5044,88.5,18.0,f,0
46927959,28000,28000,28000.0, 36 months,9.17,892.61,B,B2,Product Manager,10+ years,MORTGAGE,134000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,142xx,NY,16.26,0.0,Jul-1978,1.0,,,27.0,0.0,124509,37.3,47.0,f,0
51182535,30000,30000,29950.0, 36 months,10.16,970.28,B,B1,Rain Bird,10+ years,MORTGAGE,185000.0,Verified,n,,"  Borrower added on 05/26/13 > Please help me consolidate my credit cards debt!  I have a good credit score, stable job, and have a long history of paying on-time.  Thanks in advance for your consideration.<br>",debt_consolidation,Debt Consolidation,857xx,AZ,5.2,0.0,Jun-1993,1.0,,,7.0,0.0,23418,56.4,28.0,f,0
3924835,15000,15000,14950.0, 36 months,11.99,498.15,B,B5,Sr payment operations coordinator,< 1 year,OWN,43513.6,Not Verified,n,,,debt_consolidation,Debt consolidation,117xx,NY,26.49,0.0,Apr-1975,2.0,,,9.0,0.0,16797,36.2,12.0,f,0
65561627,5000,5000,5000.0, 36 months,12.69,167.73,C,C2,Letter Carrier,10+ years,MORTGAGE,70000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,214xx,MD,16.88,0.0,May-1988,1.0,45.0,,13.0,0.0,23724,86.9,29.0,f,0
95007481,7000,7000,7000.0, 36 months,11.53,230.94,B,B5,Director of Marketing,3 years,RENT,40000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,030xx,NH,22.14,0.0,Sep-2003,1.0,,,7.0,0.0,6608,82.6,11.0,f,0
12166116,5975,5975,5975.0, 36 months,20.99,225.08,E,E4,Pharmacy Technician,7 years,RENT,20000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,337xx,FL,31.03,0.0,Sep-2007,0.0,,,24.0,0.0,13600,85.5,45.0,f,0
85643761,3000,3000,3000.0, 36 months,18.25,108.84,D,D3,Owner,10+ years,RENT,33000.0,Source Verified,n,,,small_business,Business,461xx,IN,13.6,0.0,Jan-1998,2.0,,65.0,5.0,1.0,4306,43.0,9.0,f,1
25857322,7800,7800,7800.0, 36 months,8.38,245.8,B,B1,OFFICE SUPPORT SPECIALIST,5 years,MORTGAGE,40000.0,Source Verified,n,,,credit_card,Credit card refinancing,283xx,NC,8.37,0.0,Jul-1995,0.0,,70.0,15.0,1.0,6467,25.8,42.0,w,0
18402333,30000,30000,30000.0, 36 months,13.33,1015.6,C,C3,Law Enforcement Officer,8 years,OWN,95000.0,Verified,n,,,debt_consolidation,Debt consolidation,925xx,CA,24.68,0.0,Nov-1999,0.0,,,11.0,0.0,43457,67.2,37.0,w,0
13176461,12500,12500,12500.0, 36 months,11.14,410.07,B,B2,Lumpy's,10+ years,MORTGAGE,46200.0,Verified,n,,  Borrower added on 04/22/13 > Credit Card Debt Consolidation Loan<br>,credit_card,Credit Card Consolidation,922xx,CA,24.46,0.0,Jan-2004,0.0,,99.0,10.0,1.0,9404,53.4,16.0,f,0
47699800,8000,8000,8000.0, 36 months,15.59,279.64,D,D1,,,RENT,35698.0,Source Verified,n,,,debt_consolidation,Debt consolidation,748xx,OK,28.75,0.0,Jul-1987,0.0,,69.0,10.0,1.0,7232,79.5,43.0,f,0
5984881,10000,10000,10000.0, 36 months,7.9,312.91,A,A4,Auto Tech.,2 years,MORTGAGE,70000.0,Not Verified,n,,  Borrower added on 03/01/14 > Credit card refinance.<br>,credit_card,Credit card refinancing,125xx,NY,12.43,0.0,Mar-2000,3.0,,115.0,8.0,1.0,7723,33.1,23.0,f,0
88246684,26500,26500,26500.0, 60 months,20.2,705.05,D,D5,Technical Sergeant,10+ years,RENT,60000.0,Verified,n,,,credit_card,Consolidation,720xx,AR,23.4,0.0,May-2003,1.0,31.0,,8.0,0.0,25638,68.4,28.0,f,1
82475293,8000,8000,8000.0, 36 months,14.33,274.71,C,C1,Northwest Medical Center,4 years,MORTGAGE,75000.0,Source Verified,n,,,debt_consolidation,Settle Debts,333xx,FL,21.78,0.0,Jul-1993,2.0,31.0,,7.0,0.0,17263,91.3,27.0,f,0
56741415,15000,15000,15000.0, 36 months,19.05,550.22,D,D4,Boston Commn Hotel ,< 1 year,OWN,49000.0,Source Verified,n,,  Borrower added on 09/24/12 > I would lke to pay off my car and cedit cards and have oly 1 monthly paymenrt<br>,debt_consolidation,Cosolidation,019xx,MA,20.94,0.0,Jul-2001,0.0,38.0,,8.0,0.0,11567,70.1,12.0,f,0
57923944,15000,15000,15000.0, 36 months,13.99,512.6,C,C4,Medical Assistant ,10+ years,OWN,45000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,377xx,TN,11.52,0.0,Feb-2001,0.0,30.0,,17.0,0.0,7690,29.6,40.0,f,0
69451919,12375,12375,12375.0, 60 months,24.99,363.16,F,F4,Typist,4 years,MORTGAGE,36500.0,Source Verified,n,,,home_improvement,Home improvement,974xx,OR,14.3,0.0,Jun-1990,0.0,58.0,36.0,12.0,1.0,48,0.1,47.0,w,0
65114432,20000,20000,20000.0, 36 months,7.89,625.72,A,A5,Controller,10+ years,MORTGAGE,130000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,600xx,IL,3.81,2.0,Jun-2001,0.0,8.0,,11.0,0.0,16670,32.5,19.0,w,0
9370803,8000,8000,8000.0, 36 months,13.99,273.39,C,C4,Software Engineer,2 years,RENT,75000.0,Verified,n,,,credit_card,Credit card refinancing,775xx,TX,31.73,0.0,Mar-2006,1.0,,,15.0,0.0,13790,57.0,30.0,w,0
65624946,20050,20050,20050.0, 60 months,14.99,476.89,C,C5,Operations,10+ years,RENT,45678.48,Source Verified,n,,,debt_consolidation,Debt consolidation,492xx,MI,28.0,0.0,May-1991,0.0,,,7.0,0.0,25350,83.1,12.0,w,0
59136976,35000,35000,35000.0, 60 months,25.99,1047.71,G,G4,Founder/VP R&D,7 years,MORTGAGE,120000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,462xx,IN,14.37,2.0,Aug-1989,1.0,1.0,,12.0,0.0,31358,28.3,21.0,w,0
41777668,7200,7200,7175.0, 36 months,12.12,239.56,B,B3,thomas concrete,1 year,OWN,50000.0,Source Verified,n,,"  Borrower added on 02/06/13 > $6000.00 of credit card refinancing.<br><br> Borrower added on 02/06/13 > 6000.00 worth of credit card. My credit is good and will probably pay off early, just trying to avoid all the finance charges from my credit card company. I have plenty of spare money in my budget at this moment and would like to take care of this asap for. My job is extremely safe.<br>",credit_card,Credit card refinancing,280xx,NC,11.71,0.0,Jan-2005,0.0,,,5.0,0.0,5892,80.7,9.0,f,0
93698101,3200,3200,3200.0, 36 months,7.89,100.12,A,A5,Manager,10+ years,OWN,21580.0,Source Verified,n,,,debt_consolidation,Debt consolidation,252xx,WV,34.2,0.0,Jul-1998,0.0,,,8.0,0.0,13788,43.9,9.0,f,0
17477895,6000,6000,6000.0, 36 months,13.33,203.12,C,C3,Accountant,7 years,RENT,42000.0,Not Verified,n,,,credit_card,Credit card refinancing,170xx,PA,18.37,0.0,Sep-2003,0.0,,,7.0,0.0,23387,91.7,23.0,w,0
9426790,12000,12000,12000.0, 60 months,12.49,269.92,B,B5,Sr. Structural Designer,9 years,RENT,55000.0,Source Verified,n,,,credit_card,Credit card refinancing,441xx,OH,15.75,0.0,Oct-1996,1.0,,,6.0,0.0,11523,52.1,25.0,f,0
88315867,14000,14000,14000.0, 36 months,11.99,464.94,B,B5,Safety/Security Supervisor,10+ years,OWN,39000.0,Not Verified,n,,,credit_card,Credit card refinancing,448xx,OH,17.38,0.0,Feb-1992,1.0,71.0,,11.0,0.0,19471,52.9,27.0,w,0
43092203,10000,10000,9950.0, 36 months,10.15,323.38,B,B2,Sales ,< 1 year,MORTGAGE,80000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,913xx,CA,16.07,0.0,Jun-1990,1.0,30.0,,12.0,0.0,9911,63.5,29.0,f,1
50732516,10800,10800,10800.0, 36 months,8.19,339.39,A,A5,manager,< 1 year,RENT,29000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,801xx,CO,23.05,0.0,Feb-2001,0.0,,,9.0,0.0,7165,24.3,22.0,w,0
88935412,9700,9700,9700.0, 36 months,7.62,302.27,A,A3,Senior Associate,10+ years,MORTGAGE,125000.0,Not Verified,n,,,credit_card,Credit card refinancing,983xx,WA,18.4,0.0,Jan-1990,1.0,34.0,,16.0,0.0,15139,34.3,42.0,w,0
97517110,10000,10000,9750.0, 36 months,12.99,336.9,C,C1,Sr Industrial Engineer,10+ years,RENT,92000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,761xx,TX,13.94,0.0,Jun-1994,1.0,,65.0,9.0,1.0,5365,82.5,20.0,f,0
89603940,17475,12425,12425.0, 60 months,17.14,309.73,E,E3,State of CT Interstate Compact Unit/Jud,8 years,OWN,52518.72,Verified,n,,"  Borrower added on 04/29/11 > Hello, I am thanking you in advance for your consideration on funding my personal loan.  I am applying for this loan to consolidate my credit cards, to stop paying minimum payments and getting no where.  <br/><br/>I am very a denpendable, hardworking person with job security in a career that I enjoy.  I have never ever been late on any payments to my credit cards or loans.  I would love to be able to payoff outstanding debt and have only one monthly payment.  I would truly be blessed to get your help!  Thank you<br/>",debt_consolidation,Pay Off,060xx,CT,24.93,0.0,Dec-1993,1.0,,,13.0,0.0,34124,68.8,22.0,f,1
20076674,16975,16975,16975.0, 36 months,11.99,563.74,B,B5,Captain/server,10+ years,RENT,50000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,107xx,NY,23.43,0.0,Jan-2002,0.0,42.0,,5.0,0.0,8281,92.0,20.0,f,0
25960693,24000,24000,24000.0, 36 months,6.49,735.47,A,A2,Foreman,10+ years,MORTGAGE,80000.0,Source Verified,n,,,credit_card,Credit card refinancing,448xx,OH,10.19,1.0,Oct-2000,0.0,11.0,,8.0,0.0,15072,28.5,19.0,f,0
90662357,10325,10325,10325.0, 60 months,21.18,280.38,E,E3,TM Business Support Svcs SR,10+ years,MORTGAGE,35000.0,Source Verified,n,,,credit_card,Credit card refinancing,700xx,LA,28.74,0.0,Jul-2001,3.0,65.0,119.0,15.0,1.0,12371,47.0,28.0,f,1
70390000,24000,24000,24000.0, 36 months,16.78,853.04,C,C5,Time Warner Cable,2 years,RENT,68000.0,Verified,n,,,credit_card,Credit card refinancing,026xx,MA,10.64,0.0,May-2008,0.0,,,4.0,0.0,29531,83.0,6.0,w,0
15934114,29625,29625,29625.0, 60 months,23.99,852.08,F,F3,Senior private banker,7 years,MORTGAGE,150000.0,Verified,n,,,credit_card,Credit card refinancing,496xx,MI,28.27,0.0,Dec-2004,1.0,,,14.0,0.0,28939,96.5,25.0,w,0
65863760,21000,21000,21000.0, 36 months,8.9,666.82,A,A5,JCS SOFTWARE SOLUTIONS INC,1 year,MORTGAGE,90000.0,Verified,n,,,debt_consolidation,DEBT CONSOLIDATION,600xx,IL,23.23,0.0,Oct-1999,0.0,70.0,,16.0,0.0,27597,75.6,42.0,w,0
11512949,14400,14400,14400.0, 60 months,12.69,325.37,C,C2,Insurance Benefit coordinator /Liaison,7 years,RENT,47000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,194xx,PA,22.4,0.0,Jun-2001,0.0,25.0,,8.0,0.0,6597,51.9,31.0,f,0
2414075,25600,25600,25600.0, 36 months,13.11,863.93,B,B4,US Coast Guard,10+ years,RENT,106000.0,Verified,n,,"  Borrower added on 01/31/13 > Bottom line, I have to many CC and want to quickly pay them off with one payment once a month. Never will I put my self in this position again. With intrest at 20 percent or more this will erase those cards. Accounts will be closed when paid off I asure you. Thank You<br>",credit_card,Freedom loan from high intrest.,322xx,FL,7.77,0.0,Jan-2000,0.0,62.0,,10.0,0.0,23710,68.1,31.0,f,0
80321130,13075,13075,13075.0, 60 months,18.55,335.95,E,E2,Human Resource Technician,10+ years,MORTGAGE,75000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,919xx,CA,23.47,0.0,Feb-1992,2.0,45.0,,9.0,0.0,15275,83.0,21.0,w,0
49791828,1600,1600,1600.0, 36 months,12.29,53.37,C,C1,mst,8 years,RENT,22000.0,Verified,n,,,other,Other,359xx,AL,1.36,0.0,Jun-2000,0.0,66.0,,8.0,0.0,911,7.2,29.0,w,0
88757041,14975,14975,14975.0, 60 months,25.89,447.39,G,G3,Anesthesia Technician,6 years,RENT,50000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,336xx,FL,18.41,0.0,Apr-2008,3.0,,,12.0,0.0,11486,86.4,14.0,w,1
96070127,9900,9900,9900.0, 36 months,13.98,338.27,C,C3,TRUCK DRIVER,3 years,MORTGAGE,60000.0,Not Verified,n,,,home_improvement,Home improvement,212xx,MD,19.66,0.0,Nov-2006,3.0,,14.0,11.0,1.0,10797,64.3,22.0,w,0
64701429,20000,20000,19900.0, 36 months,10.15,646.76,B,B2,Founder and President,2 years,OWN,276000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,292xx,SC,20.24,0.0,Aug-1995,0.0,,,10.0,0.0,82889,100.3,26.0,f,0
94283269,24375,24375,24375.0, 60 months,14.65,575.42,C,C5,Pipefitter,10+ years,MORTGAGE,92000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,478xx,IN,24.95,0.0,Apr-2001,3.0,,,24.0,0.0,4031,4.9,75.0,w,1
73552049,29325,29325,29325.0, 36 months,16.99,1045.38,D,D3,Supervisor,2 years,MORTGAGE,109000.0,Verified,n,,,other,Other,015xx,MA,38.72,0.0,Oct-2004,1.0,,,19.0,0.0,21206,48.3,45.0,f,0
95018352,14000,14000,14000.0, 60 months,13.33,320.92,C,C3,Administrative Assistant,4 years,MORTGAGE,47000.0,Not Verified,n,,,credit_card,Credit card refinancing,173xx,PA,30.62,0.0,Jun-1998,1.0,73.0,,15.0,0.0,25569,87.0,30.0,w,0
73022515,6600,6600,6600.0, 36 months,5.32,198.76,A,A1,Engineering Director,10+ years,MORTGAGE,117000.0,Not Verified,n,,,credit_card,Credit card refinancing,921xx,CA,7.93,0.0,Dec-1999,0.0,,,6.0,0.0,8622,21.1,11.0,w,0
41130855,8000,8000,8000.0, 36 months,14.31,274.63,C,C4,Airways Transportation System Specialist,4 years,RENT,67500.0,Source Verified,n,,,credit_card,Credit card refinancing,117xx,NY,15.08,1.0,Oct-2003,2.0,13.0,,11.0,0.0,9599,54.3,27.0,w,0
5179144,35000,35000,35000.0, 36 months,8.67,1107.63,B,B1,Broadcaster,10+ years,MORTGAGE,260000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,080xx,NJ,9.73,0.0,Mar-1985,0.0,,,10.0,0.0,39943,61.7,21.0,w,0
96901883,4000,4000,4000.0, 36 months,13.33,135.42,C,C3,mechanical engineer,3 years,OWN,60000.0,Verified,n,,,home_improvement,Home improvement,150xx,PA,28.5,2.0,Aug-2003,1.0,3.0,,22.0,0.0,6046,59.3,24.0,w,0
48022515,10000,10000,10000.0, 36 months,13.33,338.54,C,C3,Preventive Maintenance Technician,10+ years,OWN,60000.0,Not Verified,n,,,credit_card,Credit card refinancing,490xx,MI,20.64,0.0,Dec-2006,1.0,,,10.0,0.0,8037,42.3,15.0,w,0
84307364,3625,3625,3625.0, 36 months,18.85,132.61,D,D3,Health Care Service Corporation,1 year,RENT,53000.0,Not Verified,n,,,debt_consolidation,Loan,463xx,IN,2.33,0.0,Sep-2007,1.0,,,3.0,0.0,5034,55.9,12.0,w,1
80719353,35000,35000,35000.0, 60 months,15.61,843.9,D,D1,Site Manager ,10+ years,MORTGAGE,94000.0,Verified,n,,,debt_consolidation,Debt consolidation,197xx,DE,24.22,0.0,Mar-1996,0.0,45.0,,9.0,0.0,25586,77.5,38.0,f,0
4359811,35000,35000,35000.0, 36 months,13.33,1184.86,C,C3,Commercial Banking Team Leader,9 years,MORTGAGE,145000.0,Source Verified,n,,,credit_card,Credit card refinancing,980xx,WA,15.98,0.0,Dec-2001,0.0,,,13.0,0.0,99016,79.3,26.0,w,0
56556670,4000,4000,4000.0, 36 months,13.65,136.04,C,C1,Ramp services,10+ years,MORTGAGE,67400.0,Source Verified,n,,,debt_consolidation,Debt consolidation,853xx,AZ,18.34,1.0,Apr-1997,1.0,12.0,,24.0,0.0,1261,3.2,53.0,f,0
28386538,5000,5000,5000.0, 36 months,11.49,164.86,B,B5,School administrator,10+ years,MORTGAGE,43000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,902xx,CA,15.69,0.0,Dec-1999,2.0,,,13.0,0.0,1517,6.6,25.0,w,0
51283635,15000,15000,15000.0, 60 months,19.52,393.42,E,E2,Senior Application Developer,3 years,MORTGAGE,91000.0,Verified,n,,,debt_consolidation,Debt consolidation,103xx,NY,8.95,0.0,May-2002,1.0,,,4.0,0.0,7756,100.7,7.0,f,1
